idx,seed,fs,T,f,snr,theta,phi,psi,iota,tau,FH_plus,FH_cross,FL_plus,FL_cross,n_star
2604,3941,4096.0,1.0,468.5855502130585,15.08896698155298,1.6224262787920112,1.767360646778782,4.475958126556843,1.4340567620567983,0.0065494587292265,-0.1955585211715097,0.5461391241764981,-0.3104562321367731,0.7618383975560385,1.0
2605,3942,4096.0,1.0,163.54389313579077,36.53512969803894,1.839818977423127,0.0474931450793701,4.655918646504346,1.794151236896678,-0.0076703134962743,0.4645236827535681,-0.0251297361413525,-0.0525076411356558,-0.233432828547881,4.0
2606,3943,4096.0,1.0,15.074307394666302,52.43978975339918,1.1016998703002692,4.270076288458765,2.7136899442245466,2.803711882463154,0.0002651697247275,0.5569666584353508,0.584091609562031,0.5843451717897087,-0.1147480885498965,64.0
2607,3944,4096.0,1.0,62.366322524784486,65.4946271357016,1.8268433737593843,0.0457581729034796,1.923872026805874,0.819669672709792,-0.0076451637315764,0.3252874585767595,0.3221939057543849,0.1314112243949585,-0.2091534028873674,1.0
2608,3945,4096.0,1.0,326.6378113761447,86.43974618692666,0.5949235677581727,4.985840159753326,2.6600256046671835,2.8681721749915483,-0.0002430056803555,0.8106989380709801,-0.4770393566655632,0.0877427874524266,-0.2957674264616472,2.0
2609,3946,4096.0,1.0,126.0229117145396,28.90530844875515,0.5289522425956631,3.2603274879446618,0.9073942047050368,2.446303655393415,0.0071200026135457,0.4973805779484704,-0.7278313865888933,-0.0626123369782102,-0.5324501655635123,2.0
2610,3947,4096.0,1.0,192.64943387456253,5.943066696177815,1.9774477802491832,4.289431310311115,4.146263610765718,2.239043405369349,-0.003832901510705,-0.0431890012927618,-0.0603106865729076,-0.56402076258781,0.7245584918760375,2.0
2611,3948,4096.0,1.0,13.125534682453866,86.41896232481422,2.0596681322447004,5.217388954685654,2.9048734703166232,1.978999670270652,-0.0094117981565935,0.4985276965080054,0.1213368172593697,0.7339011621125462,0.5418935942264377,0.5
2612,3949,4096.0,1.0,280.8115303213975,57.2597106252234,2.011946845469891,1.9106456390629256,3.2542429979049263,0.7351111015113888,0.0048638133811501,0.7030566988700717,-0.2047479441084739,0.4928700229946245,-0.1981969036501692,8.0
2613,3950,4096.0,1.0,18.909865799094227,43.54692349339417,1.3070604496861868,6.147345521847133,2.071108958118784,1.397403432410035,-0.0061873221281506,-0.2029122141493644,0.2627051480345606,0.2523530184877825,-0.4315490662787016,2.0
2614,3951,4096.0,1.0,350.3242772463974,48.72044303745287,2.32370207294911,0.2216695198581372,3.6579717526201736,0.3371919618040832,-0.0072052503863047,-0.4337795291657518,-0.6677512059736038,-0.0252000057366404,-0.3312918263016957,0.5
2615,3952,4096.0,1.0,498.27919681881326,13.999627623957217,2.6748419573396,5.296154461842402,1.6925586547537197,1.38024877306645,-0.0079068662475803,-0.4880228716915308,-0.5273661578093112,0.1421450180374699,-0.7901426508090927,32.0
2616,3953,4096.0,1.0,51.674074858094365,75.85816824988467,2.086865064653081,0.7353224145224869,3.807192647051332,1.148065166574072,-0.0035219399299379,0.4829996903640714,-0.654773572271909,0.369665590313335,0.1361176467586867,32.0
2617,3954,4096.0,1.0,10.276866719669856,24.976366114122783,1.372795755237954,0.1877976842184178,2.8078821673901877,1.625150882958356,-0.0047884462969127,-0.4655032164179473,-0.0333322552374911,0.4850896458613074,0.0573388905683036,64.0
2618,3955,4096.0,1.0,918.317665853302,77.39599151667294,0.9754885169871556,4.193760291552631,0.2870627431137866,0.5075628394126399,0.0014457461960737,-0.6203657509570064,0.6143229195007516,0.1125966356987956,0.5270101273551625,4.0
2619,3956,4096.0,1.0,66.88742113473432,77.14283512114457,1.0855530302898706,2.7196714094556333,2.410647579366484,1.4725501309431372,0.009766867782768,-0.4422701122018059,0.0931153943023018,-0.5750514197266645,0.0485351689805363,64.0
2620,3957,4096.0,1.0,54.15859844044379,26.82777320026152,0.3116739693669657,4.751721660007663,5.775896184538392,0.5247317964965676,0.0025867653114657,0.951457255282528,-0.2169794118701331,0.09331990823032,-0.4291342919033768,2.0
2621,3958,4096.0,1.0,41.264378620210614,72.62756220750822,0.6393353863444597,1.6329897387086716,5.020583062966506,1.857233006096493,0.0072423219177857,-0.2658701589976948,-0.4445201318987639,-0.9202500635024964,0.0665365131451438,0.5
2622,3959,4096.0,1.0,318.60023054178686,28.566158418818265,1.774892891758144,0.3355686609639671,1.3023510394424973,2.4182614011864794,-0.0055802542831295,0.5886202081747873,-0.0390674646573948,-0.2004526341173786,0.0458962973808471,64.0
2623,3960,4096.0,1.0,35.36254518271006,5.505231193881416,2.3654284507202736,2.6704245349691353,3.7910383499914775,1.063331542588872,0.0028326757805401,-0.482525123831303,0.4958167377988956,0.1857270504703536,-0.0916365493483818,2.0
2624,3961,4096.0,1.0,236.4055730214274,18.136595232811473,2.7731967902029218,3.2835183222740647,1.6545788060101043,0.8355197125487924,-0.0020825842860877,0.6639495747326027,-0.3944744217711727,0.0653908519378569,0.5079486918193826,2.0
2625,3962,4096.0,1.0,178.15556540687987,62.96422181141358,1.136700576548526,3.4114555195742713,4.1807749357174195,2.3142313154449985,0.0066776373222709,0.1807674101260183,-0.6335630141915174,-0.0035098252147496,-0.0309126495304092,0.5
2626,3963,4096.0,1.0,90.31939921278855,33.8527918610332,2.256311527384165,3.112959015146098,0.4565830660891564,2.09160780982679,0.0026039198151629,-0.5562190406908329,0.1836192239078545,0.4396506743623126,-0.1658548871480879,0.5
2627,3964,4096.0,1.0,621.5051453410026,19.09293639249759,2.0887143035478783,6.12046114622057,1.1350328781703285,1.155765824482945,-0.0090216041905179,0.0321997451746581,-0.5257139249200262,-0.1196367814218113,-0.371458444221916,8.0
2628,3965,4096.0,1.0,99.13992102254112,51.37639995145198,1.2525755049477405,5.586397461524374,0.8568649521707512,0.3035019201411473,-0.0070132851856026,0.0317581328611028,0.4278035892734481,-0.4556418737596442,0.1880364795645307,1.0
2629,3966,4096.0,1.0,882.5636514892448,57.61876167002416,1.8047034762340488,2.8794804732147075,3.448397890005511,2.029286767486957,0.0068742001261867,-0.1523819353753356,0.2039060933120025,0.4338223446802779,-0.2594393651426305,0.5
2630,3967,4096.0,1.0,293.86068775974866,98.59443497241128,1.1618970905911583,6.1117680946328985,0.2081511814934947,0.6231730806710281,-0.0053368152215364,0.1238946479225737,-0.3953268730197296,0.0053546932468593,0.484488806306824,64.0
2631,3968,4096.0,1.0,72.78508413757035,93.29982012214784,0.5217617424361751,1.881654317104079,2.7808594041660366,2.614960310921876,0.0076707594144448,0.4628834168860547,-0.4454965100725213,-0.1808597738948503,-0.8419916090518395,64.0
2632,3969,4096.0,1.0,16.382342521883302,23.65364375363726,2.5953863967356923,1.8237644124916508,4.419609910104466,2.0298477897795895,-0.0002297953582184,-0.4824673958913672,0.8208546207812311,-0.3163811638505701,0.05914223172789,4.0
2633,3970,4096.0,1.0,155.20603079918865,30.166921121757543,0.9817182049522648,2.894873549554529,5.969612602473446,1.7034769036858688,0.0092889679102137,-0.5418768305015829,-0.1335175548174837,-0.4375159621000732,-0.167000571970096,2.0
2634,3971,4096.0,1.0,13.965815262032311,25.105218235282237,0.4623925360902199,4.079838709349458,2.272278201594384,0.4505918870122431,0.0039501321414655,0.9540026751390736,0.2767370315445983,0.4051213250440585,-0.3087493740674678,4.0
2635,3972,4096.0,1.0,174.81989842932225,8.516034789528028,1.8866276633332928,0.1886087270779539,1.2780653070734256,1.575342123897668,-0.0069382047610089,0.5271753883035226,-0.2088053417894766,-0.0896921831114582,-0.0701850958515027,16.0
2636,3973,4096.0,1.0,17.913531467712144,9.349768745356936,0.5585740423510189,4.309661886442811,3.2002648168083874,1.6504458242392914,0.0026362207757115,-0.1540195668519481,0.9840509412335068,0.3315267090524825,0.3619422680528237,8.0
2637,3974,4096.0,1.0,492.4311543063049,93.62280227011584,0.9506106850690796,0.7212964223415496,4.3081198531634595,2.111622371315423,0.001391685936089,0.2819006020846062,-0.2613815048774718,-0.701528854839116,0.3418144272422555,8.0
2638,3975,4096.0,1.0,31.53221788275531,49.38834104173806,0.8516415818566855,5.010702501637476,4.154727125657002,1.76952735434012,-0.0025014717672272,-0.6868736327613767,0.5176818048395269,-0.2400599788971208,0.2738321824134391,8.0
2639,3976,4096.0,1.0,48.33434750796928,54.760936128594125,0.7385123537884888,2.7872778670928025,1.4572038436500228,1.65526403873218,0.0090843719016548,0.4002360835040158,0.5737986832797377,0.4993897606649635,0.3327624786145603,0.5
2640,3977,4096.0,1.0,23.739116410747933,76.2996475842932,2.5003958849248513,4.829313991439821,2.978974392818684,1.3537182079819607,-0.0074568724135972,0.4347409824816329,-0.3064238519804115,0.8347003627550239,0.39107447315222,32.0
2641,3978,4096.0,1.0,221.65940954337063,43.53234570058547,0.428628186739733,4.290471292518472,3.4209365880323115,2.75538871804771,0.0032582896980624,-0.5907487346158643,0.8055213697553809,0.1592776668027863,0.465679574205699,2.0
2642,3979,4096.0,1.0,81.02127055223504,62.8003480856799,2.1069898004545764,5.534760708265248,2.014133083739596,1.7081031520979535,-0.0099727226006328,0.2475031752275108,-0.4501887402425925,0.5486124711766367,-0.5512159583271183,0.5
2643,3980,4096.0,1.0,22.75090104052614,56.647184018109904,2.5834399702652027,1.274431043575053,1.9117500674568864,1.6386059704304412,-0.0021629319896522,-0.7341408187895441,0.6722193120435263,-0.4728573596146321,-0.0677430780730613,4.0
2644,3981,4096.0,1.0,678.4916063188567,43.55825509500966,2.186754897788296,0.2493350188534127,3.2089521882637904,2.044144268354715,-0.0070423731751714,-0.7222796580869598,-0.1595748325578788,-0.1682292517873929,-0.1240080363181899,2.0
2645,3982,4096.0,1.0,292.6903154531277,5.915134822550536,1.5764270402258884,3.8222992148005135,5.925609390378423,0.8124392865228316,0.0018963492374255,-0.0263863264578939,0.5445334365359311,0.4269423378080179,-0.3300683346196778,16.0
2646,3983,4096.0,1.0,152.35888056765103,71.0123499469801,0.3422065685253664,1.926196330285593,1.9893624566556456,2.424864202602474,0.0068805489806499,-0.517533376987573,-0.5306232112565163,-0.7345936238209032,0.2576409600333052,8.0
2647,3984,4096.0,1.0,62.109557529495824,29.733959840758224,2.446558785476928,4.1685768852456,3.320009196527945,0.5491961283437141,-0.0042559579065411,-0.0530980387518298,-0.4058497039780103,0.8338566413257275,0.2066452996164505,64.0
2648,3985,4096.0,1.0,347.03744834753917,53.410046442843736,2.123658282190891,4.549326224947846,6.224136343406218,1.1649099945224155,-0.0061027635862351,0.1889679530381456,-0.0709684207861485,0.9367472187212478,0.3144246552231775,4.0
2649,3986,4096.0,1.0,63.19328384475575,81.92089038794761,0.5238152236410681,3.43297083519637,5.667725152420898,1.5960688456929573,0.0065137923607839,-0.334686737204269,0.8496786061059853,0.2008412444200291,0.4768223388396123,4.0
2650,3987,4096.0,1.0,862.9076526006462,55.163523516822345,1.6111399119300838,6.150739347576799,4.907718852206864,1.5636020706218403,-0.0078118253961559,0.1804824103501277,0.16203178024664,0.0243289594851112,-0.4426241883204662,16.0
2651,3988,4096.0,1.0,22.71470096139697,55.398990753612594,1.0364367852088483,1.3718887617308142,3.272875313623079,2.052571888923079,0.0058295840802591,0.1474690921065785,0.082074941057845,0.9726722710143608,-0.1425588009225209,0.5
2652,3989,4096.0,1.0,872.2188591948341,63.456918716967934,0.2841186406605246,0.4123114125435133,5.1748555603594015,2.04338596268144,0.00324073482462,0.4013091780979798,0.6628039835733065,0.4317623770230117,-0.3981220530428723,0.5
2653,3990,4096.0,1.0,224.5728494689459,94.29807440698438,2.4606684674267947,2.5555576438707,2.094653479194723,0.5115801496695317,0.0020144848490977,0.2487029977964898,-0.7247865974681388,-0.0255971571588864,0.1109947236496534,0.5
2654,3991,4096.0,1.0,16.567192299558897,45.33003801080539,2.5993953796519738,4.90841721997812,5.684130933408785,1.3944467573474504,-0.0074367860639216,0.1107537929365152,-0.5973993916620409,0.8367171619891544,-0.269665900334533,16.0
2655,3992,4096.0,1.0,207.19507828402791,78.44965675137988,1.8171145442166627,0.1235997575881034,1.9517205621392637,2.9483918048430464,-0.0071568651813086,0.2882997470180965,0.4100147508996438,0.0828545413229871,-0.1846816227766081,16.0
2656,3993,4096.0,1.0,56.094140934274144,33.48762894823802,1.4387244216559276,5.039465617743817,3.1348814447472,1.5735407753386437,-0.0068156708603713,0.4927202471040524,0.3521075806931399,0.5493776815463148,0.5065764457416533,0.5
2657,3994,4096.0,1.0,549.5914393941076,10.293740710799211,1.6060561529007136,3.6663059875012447,4.565947932087194,2.4280228113590887,0.0030849306544279,0.3032760915435623,-0.4568437298009319,-0.421899116937257,0.2138389665726192,4.0
2658,3995,4096.0,1.0,15.491564781771975,28.77079946919268,2.290641527327058,1.3393084520907217,6.002117501442095,1.5183989116579226,-0.0001708759409398,-0.2907598436325903,-0.878962889612167,0.2227669552728191,-0.4839048033434722,32.0
2659,3996,4096.0,1.0,48.114999078286,23.65247340933432,1.2180110628216858,5.365787319795265,2.7383631709798246,2.385087572704157,-0.0065152937019564,0.4422242962006564,-0.3607528377555142,0.5016413228717014,0.0272082214066324,4.0
2660,3997,4096.0,1.0,161.2634392362236,77.07811300114062,2.1240736995933056,5.90419474539418,6.041261814751254,1.5358276102700934,-0.0096596494258739,0.0372119162468092,0.5074062989238289,0.0805898908428621,0.548624429446038,1.0
2661,3998,4096.0,1.0,487.5463254775031,98.73207417878469,1.6412023692986712,2.9305878417755915,2.838736162396534,2.178072058643602,0.0076257128034902,-0.0173829982107816,0.1786404566981827,-0.1110585207829013,-0.4828159292600499,1.0
2662,3999,4096.0,1.0,392.2210474991489,74.60298861283187,1.999314986378185,2.920182733160273,2.872166932374106,2.4039470038026836,0.0053776615520358,0.2207515446323713,0.3556875199540728,-0.0650838288801508,-0.4665230931149965,0.5
2663,4000,4096.0,1.0,26.377467738472685,30.787019864815537,1.479893944947876,5.704532240325303,1.4037769137970548,1.0402316564940934,-0.0084064295478049,-0.207523277702279,0.0585818382504227,-0.3982169892491592,-0.4344533054222875,2.0
2664,4001,4096.0,1.0,10.102287634885634,59.93172856336646,0.5214325294475587,3.5201135584089305,2.043758964492482,2.663993345435584,0.0061823182666048,0.6319112592767134,0.6796588330643993,0.5122209261987336,0.0093357213855487,16.0
2665,4002,4096.0,1.0,11.822820962775356,25.131274808273,1.7548694949162529,4.886251417213026,0.6775888450695841,2.101628091260779,-0.0073908200768722,-0.2189482690744484,0.4271975363940488,-0.4648557108262836,0.8055026235148981,0.5
2666,4003,4096.0,1.0,128.6211289957842,49.43256312343796,0.6520539730048158,1.2669811646978013,0.8972629267527594,1.507350069365227,0.0055938161595076,-0.4362486167002227,-0.003005550704117,-0.0279058576226196,0.8986694748375277,64.0
2667,4004,4096.0,1.0,17.71551913926206,48.94441826802357,2.222659831622972,4.449278943474643,4.053997740996144,2.32305395329953,-0.0055996503671524,0.1336763567326625,0.1547314072027374,-0.5201045900904,0.81474546682128,32.0
2668,4005,4096.0,1.0,416.28346164832215,35.0354888458149,2.597009735305199,1.901583586545806,4.019246064421595,1.073231690244639,-3.907346948318229e-05,0.1210539973079507,0.9333358501362128,-0.1980622040168638,0.2135619373230527,2.0
2669,4006,4096.0,1.0,762.7144897835707,33.222717140655725,1.479298405283605,4.268965707480137,2.6581090601510744,2.0795163557146275,-0.0015916678466969,0.4047188443257602,0.3491204894406365,0.6425486434037183,-0.3749529071607738,4.0
2670,4007,4096.0,1.0,24.007601120434956,28.049235778498076,1.4465898225534226,5.150181146459269,5.766836092498781,2.446451225022439,-0.0073411263434437,0.5098672754160426,-0.2707473814174657,0.7062131839122369,-0.1488927029552915,16.0
2671,4008,4096.0,1.0,300.33381186811755,12.679060733741215,1.2161904099813383,3.9244453436540554,4.072108680434944,1.317086569416758,0.0025561850187875,-0.4575837090566436,-0.5752785199813213,-0.3610352521250993,0.2623128623227586,4.0
2672,4009,4096.0,1.0,252.73219301071632,68.20911856200263,1.262954352016796,2.46588452105925,0.2854749834779514,1.654735709316597,0.009871183188268,0.3120595152900571,-0.2138156335104376,0.507012745399008,-0.5081567906407158,8.0
2673,4010,4096.0,1.0,16.173388248656345,75.36316296963557,0.9002016533553295,1.6085726675302383,4.694187674711014,0.8891315265817922,0.0073977047363543,-0.3704931532078123,-0.033845205733113,-0.7648264025439229,0.6287456869110928,64.0
2674,4011,4096.0,1.0,273.32283409839346,26.35245433051724,0.2721308485893073,5.37309114359644,3.109304100869668,1.2362844361781276,0.0020966665812368,0.8259721107758486,-0.4130314517093384,-0.1252397059465006,-0.3769193129435375,4.0
2675,4012,4096.0,1.0,318.87802073268244,79.02572562976013,2.313052314066748,2.295230767794871,5.385890524457328,2.481389784142871,0.0033561358388817,0.0442158161438182,-0.7527836325108496,-0.1064407480986884,-0.0975471398752333,4.0
2676,4013,4096.0,1.0,826.5917045066292,8.659907629575875,1.4077399962913189,1.7105613910046138,2.6619114207852586,1.3875433601196312,0.0071177553587496,-0.0507382566508992,-0.4747674806602132,-0.0928802354978843,-0.9222389039729088,64.0
2677,4014,4096.0,1.0,158.57254867859524,29.25874016673962,1.2640669666722577,5.124684037308118,6.267005072915401,1.4137459352272363,-0.0061145783212372,0.5901923993484189,0.2793898310010392,0.465245903763104,0.3878570786145212,0.5
2678,4015,4096.0,1.0,18.301110404119143,23.433790957983096,2.5376363591869375,2.4323111746305357,1.01331948523298,0.8423345479424371,0.0012720437621798,-0.7372188141855645,0.3718327247965369,-0.0032439882116759,-0.0966112541118212,64.0
2679,4016,4096.0,1.0,92.09860976040122,82.91319650822997,1.2051619225726866,3.224638118520413,2.2744511551029207,1.4971801291479223,0.0076911499719167,0.0864383770695404,0.5288113000785715,-0.1586631864163249,0.0709159720242407,0.5
2680,4017,4096.0,1.0,872.2934684778947,40.60426375800206,1.0975646027646595,1.7273231676727452,3.0714072705639546,1.6225908388195067,0.0079310711323425,0.3546115359536114,-0.2038277434461622,0.613734462403587,-0.7778380997161315,0.5
2681,4018,4096.0,1.0,484.7678455733861,36.708593274257915,1.4267938086382892,4.7561166701211155,3.8212968458381975,2.86894538479233,-0.0051223133599953,-0.404337620695447,0.4644500802094791,-0.3179564407203836,0.7280439232267117,32.0
2682,4019,4096.0,1.0,216.74100813460737,42.952920271027715,2.460848084781315,5.253985130383462,6.096509879666646,0.5638558538378048,-0.0088148357666276,0.6072446989007506,0.1469770910721592,0.4944108267632501,0.7135048850348485,0.5
2683,4020,4096.0,1.0,655.811488253328,66.02115222497596,1.4331163915042646,4.004934076701464,4.887947450346142,2.6633697515454835,0.0009392367153045,0.4563501396879778,-0.3895814234597726,-0.4392179008282993,-0.3825518831021745,1.0
2684,4021,4096.0,1.0,147.86522831684877,79.44599401113287,1.847698882129033,2.77588029045024,5.766770113393594,1.0754148921661553,0.00690559702319,0.2705959534015468,0.0373947940484292,-0.2923548284382195,-0.4064166616314163,2.0
2685,4022,4096.0,1.0,12.481994417035526,8.826942906430105,2.6006226203973437,2.05608959312447,3.461770145110518,1.9787345068280928,0.000262281882966,0.7519994743417555,0.5246374879850804,-0.0040843995955155,0.2306840700203638,64.0
2686,4023,4096.0,1.0,25.163877840961582,56.93277579666165,0.830315235744259,6.210885600323168,3.197039804212251,2.683484977376964,-0.002324308586722,-0.0924265393302417,-0.6073753935044326,0.031433037343671,0.4359098554059647,1.0
2687,4024,4096.0,1.0,84.7516037516933,9.699105933194692,1.6001386553029011,2.1527129523696553,0.1646926504749098,0.9089819455759796,0.0083183847522367,0.4880996869480665,-0.0958793066119451,0.5953165748035152,-0.4296338907647219,64.0
2688,4025,4096.0,1.0,54.28497069642666,81.76941745485313,2.1170233789520045,4.283355079957858,5.71852638903837,0.4535056974194036,-0.0042164707825539,-0.0860247018663037,0.0090494902719546,0.5297010487003218,-0.7649968050937253,4.0
2689,4026,4096.0,1.0,518.0603466941837,43.47050060941412,0.976391035788735,1.7070667737407577,2.5410842537089766,1.4652194157240512,0.0079033680248721,0.0788476505813879,-0.3977061900050605,-0.3734631252941108,-0.91986286878613,2.0
2690,4027,4096.0,1.0,226.2245557673855,34.7759932207399,1.4166217761605129,2.310304739902764,5.864274661277382,2.1692034820662975,0.009387254844671,-0.0081416563419003,-0.4073731227202152,-0.3033838394930072,-0.6928178059773906,1.0
2691,4028,4096.0,1.0,61.24601680493456,12.931371541387447,1.1011301306515682,5.237167355758041,3.806991097001312,1.9931846140057,-0.0053101898232031,0.0101309699563359,0.6843122011314529,-0.1914973905953089,0.3999728765127609,16.0
2692,4029,4096.0,1.0,91.3419628860668,53.20509537718634,2.132394652494593,3.066119366241437,3.316050204490748,0.956701236414802,0.0037851336251025,-0.2967908952004566,0.4301043616979457,0.3213391777734593,-0.3547559398225558,16.0
2693,4030,4096.0,1.0,21.300540400355295,13.892065980270027,0.7602565650903191,2.8693429814594507,5.670208755528671,1.766226641742607,0.0089741420985067,-0.6860772485933924,0.1467239400445069,-0.4762739261687567,0.2816241915272797,64.0
2694,4031,4096.0,1.0,380.7149513033942,57.073772774098536,1.9189228030062184,4.391562133416407,0.2741140661739115,0.3516780271605247,-0.0044462517863658,-0.0205998106598119,0.131904060761482,0.593845329673538,0.7259494510984923,4.0
2695,4032,4096.0,1.0,48.14949902927953,8.22261931889294,0.7273426152590282,5.7312765547660005,1.762690472796281,2.3740582882617387,-0.0024451956833543,-0.6389435653816897,0.363822070801395,0.1031335853638027,-0.0964338744607241,64.0
2696,4033,4096.0,1.0,41.319190794616546,3.9997485423935006,1.8160083069061448,2.2633456740385407,2.61228305677997,0.770742299426122,0.0073359072852533,0.1615645638401883,-0.4729205237255396,-0.2356361059060693,-0.52206780686218,4.0
2697,4034,4096.0,1.0,793.3419904318846,83.32971331683328,0.6708055296720448,2.684023348922077,5.649350902603033,2.6967087355807013,0.0090000563408589,-0.7107276375586304,-0.108217009264245,-0.6219150978006653,0.2248858821077709,32.0
2698,4035,4096.0,1.0,75.94004362597641,80.62283234162743,1.355231382866175,4.657563566601,0.7054653509270943,1.2566929662443065,-0.004051539559819,-0.5133617964479493,0.4012587867742093,-0.3145626420681013,0.6941788424556848,32.0
2699,4036,4096.0,1.0,317.2878771982201,60.435894538754305,0.7347446282404294,1.6329948944230637,3.1183691856661224,2.2101528861314144,0.0074044751637754,0.4444347797394242,0.1242155166778329,0.7095718900331482,-0.6376632925594907,8.0
2700,4037,4096.0,1.0,118.12955127514384,10.314370979792995,2.2685782715437544,2.808541748652937,5.399670653737942,1.3478994677123526,0.0034807804853353,0.5445252646536533,-0.2757668469646834,-0.3228510672565374,0.0337246368643509,2.0
2701,4038,4096.0,1.0,457.8250733290124,95.64628710205668,0.9646920591285796,0.1433665676551225,0.9190771457059674,2.177996181643383,-0.002397436370191,0.5119813782871706,-0.1987045122069196,-0.5304971992327933,0.1500711144721955,2.0
2702,4039,4096.0,1.0,274.18424770134465,7.442570313748383,1.4442839274838863,3.348277903305426,2.431943134370102,1.5289252922149918,0.006210164846285,0.1346598732261851,0.4892175161343011,-0.1594839266602641,-0.2170917473276008,1.0
2703,4040,4096.0,1.0,842.2456356025233,50.861284761331206,0.751988897964403,2.2215563853296216,0.3445832868531878,1.5582034905791615,0.009245505746847,0.6113969619845427,-0.0991342171869372,0.6127096642859845,-0.5841935751472769,64.0
2704,4041,4096.0,1.0,829.3328686657217,54.245579525321176,1.3686845024408734,1.7378516059797824,1.7683536125737205,1.8913646587165849,0.0074095320347591,-0.4526109633521744,0.1323026863396894,-0.8827953986296988,0.3137916870587148,1.0
2705,4042,4096.0,1.0,11.753922810574336,57.73827826619374,0.6353340100418055,3.007981175798944,1.2243472319902813,1.2156212214050746,0.0082273723247308,0.789662099661188,0.0790384118455805,0.4978168653687548,-0.2256683339186079,4.0
2706,4043,4096.0,1.0,155.5548915808171,32.12112483464873,1.048123467200099,2.9202245852932864,2.063614315894356,1.4462659072971338,0.0092310851212727,-0.096971482558139,0.503781642290383,-0.2077432155142107,0.3833030730632669,4.0
2707,4044,4096.0,1.0,367.8836003943379,11.404448268130242,1.508420988691786,5.7871186646788955,3.3402627145224546,2.2715137959819423,-0.0084576405069608,0.1231808367849145,0.0479261693763877,-0.0173093496259175,0.5755861361487509,16.0
2708,4045,4096.0,1.0,121.59420290183004,38.11426290457233,1.73215766138423,2.768220630565259,5.257843878856021,1.4479054252056036,0.0076560020886148,0.1003187083491297,-0.1276833607375263,-0.5262140305772933,0.0478025670539314,0.5
2709,4046,4096.0,1.0,118.66016022974696,16.211959383498055,1.685371943941978,2.1743900818719446,5.493251892494027,0.4471260063618938,0.007934143895681,-0.2127631274482797,-0.4588846004511717,-0.5498848581370862,-0.3999244617222687,0.5
2710,4047,4096.0,1.0,955.29809882365,65.65021363036638,1.4960497064384568,1.6358269632411957,0.2052535542297724,2.0574372438555195,0.0063092302050083,0.453193519314265,-0.2012075235511988,0.8726668829067861,-0.216762215893938,16.0
2711,4048,4096.0,1.0,102.5091149665642,83.63747635359375,1.649175505954645,1.056337510534738,1.262374948903161,1.5938117234680798,0.0010356107568567,0.3976470444243004,0.349778495887434,-0.3767600386915711,0.6107548509001761,16.0
2712,4049,4096.0,1.0,11.05558596218734,72.49345056205036,0.7419845700706258,2.8480473383851512,5.69877793462148,1.144931155450256,0.0089705435461215,-0.7043234013797006,0.0732406465348913,-0.5105582219477346,0.2530865351819832,1.0
2713,4050,4096.0,1.0,19.21345588711235,68.36249899645436,2.2835207331669563,4.8732852562215125,2.640882043533642,1.4709572283479997,-0.0079844904876632,0.2573753090018065,-0.3653569237424196,0.956439149054725,-0.1985055394729054,16.0
2714,4051,4096.0,1.0,57.38542797352984,30.06752277710727,1.2700894368880378,2.623086391363211,1.0279266181844091,2.827453966517574,0.0097586068217461,0.2730217261576805,0.1512913477505149,0.5236528202940655,0.3498821242580435,64.0
2715,4052,4096.0,1.0,917.2513109869876,45.85238843403687,0.1503662794983316,4.437329899883001,3.975502872207026,2.5518419673851938,0.0040225641324811,-0.943533734697185,0.1005632585197002,-0.1385191482110451,0.5089431513619568,32.0
2716,4053,4096.0,1.0,467.4224229522065,74.66107980518065,2.569885171230398,1.2291184585030903,3.067727233351951,0.6545085279864069,-0.0022968897783822,-0.0789405863399879,-0.9916010728936177,0.3493038827458544,-0.3365361199936355,4.0
2717,4054,4096.0,1.0,239.25902804854013,79.95009979672832,0.8972941421979334,4.060257465786343,1.9724402938344197,1.62992965891691,0.0027222939609479,0.8506568004584635,-0.2956537738473399,0.1033116649520495,-0.4758859738561358,8.0
2718,4055,4096.0,1.0,15.09283872496205,58.73691448689683,2.408129373589393,0.5776359159711574,1.6814408855950234,0.2547505724427484,-0.0052882980245464,0.6564007708937643,0.6323512197743242,-0.0259494297567862,0.420764632393333,2.0
2719,4056,4096.0,1.0,238.1534990088292,37.0182378732521,0.3642090369006193,2.4624869171944828,0.9565734562339224,1.0084384154392334,0.0074588143343091,0.5835461033977005,0.5535702359928296,0.7126285999129848,-0.1237896857832667,64.0
2720,4057,4096.0,1.0,68.3402785130481,74.14477805553214,1.7906187714261357,3.9259856924562127,6.270939243670025,1.0352124377197118,-1.2659029174953686e-05,-0.2929072298936871,0.2805789618802465,0.7058694509679896,-0.035132978474395,64.0
2721,4058,4096.0,1.0,89.56233047567504,48.92727601099123,0.2587462484675238,5.622143932040887,2.4061101170387045,0.6472356686818734,0.0021605917935853,-0.6376972717403738,-0.6337002285989377,-0.2967518031342998,0.2858029700035624,4.0
2722,4059,4096.0,1.0,161.6472939973477,70.00420898718532,2.3302995326654807,2.735339024463871,1.9270395765645385,1.604404497098341,0.0030654242825473,0.1983006953232652,-0.6289858359002772,-0.1560468856243478,0.2063314818462881,1.0
2723,4060,4096.0,1.0,29.748999784902693,88.99101755476407,0.3698735573737715,4.187727450455549,0.4882971805178648,0.907071939820872,0.0038063256752937,-0.939249000862674,0.3227200148619926,-0.1253005987638358,0.4921307492072331,8.0
