idx,seed,fs,T,f,snr,theta,phi,psi,iota,tau,FH_plus,FH_cross,FL_plus,FL_cross
1768,3105,4096.0,1.0,57.31229992475918,22.2906238927879,1.5928664994821793,2.468579347969061,5.985502713956672,1.9806343569876046,0.008795267704058725,0.14988057510143138,-0.23773159783467002,-0.1119078301104831,-0.630229801521466
1769,3106,4096.0,1.0,11.792684135745649,6.854160166013339,1.1231384133732338,2.8341769813099047,3.0589272417668476,1.1991761801744825,0.009480455971399498,-0.3062951076233096,-0.3042285852580144,-0.20015953789361046,-0.45027880675990495
1770,3107,4096.0,1.0,345.8740544329936,85.13094121102556,1.4214169379448163,2.4293096626762933,1.8958096809117357,1.8324858908458772,0.009475750613457115,-0.3250417901603002,0.06568468866184646,-0.5933083045184766,0.3830081873851463
1771,3108,4096.0,1.0,13.512176442995226,77.73444028102902,1.9223164922755918,1.7128388792503253,5.029544190854271,1.7764991428081132,0.00449592497848384,-0.7169844784859937,0.12073924101259784,-0.6540198774023921,-0.02150898710190173
1772,3109,4096.0,1.0,13.710203412564441,48.31828035973811,1.7867741543846094,6.073220100891926,1.8793008388184602,1.7827990789672246,-0.008762890423808067,0.2619487446586942,0.059061861664744836,0.22259109342181055,-0.37846181579510463
1773,3110,4096.0,1.0,236.98885513076735,87.74802743049922,2.7581588562074044,0.7279118971078591,1.9665827452539182,1.7565938397170744,-0.004821775166852834,0.05205835722224367,0.976865704848717,-0.41547855422651336,0.3341648148799048
1774,3111,4096.0,1.0,89.00051675164784,26.27003142096691,2.0891313316470272,0.041328756429006554,3.531524317457435,2.5478530627654483,-0.008117500162772705,-0.5125874235025984,-0.3223785409209122,-0.22893743187683252,-0.03509671309611545
1775,3112,4096.0,1.0,15.38240056949583,8.521721198209693,1.3349527429315997,0.17839719779967667,2.395966518700871,2.1876504593037343,-0.004632944957354991,-0.3517323602427666,0.30705767509589976,0.389858297922382,-0.31952996443454296
1776,3113,4096.0,1.0,26.78379406574335,64.7605669901919,0.5290338322116195,0.6113717363145522,3.0000746991617215,1.0348690972701957,0.002691040935444185,-0.5480963554756244,0.2808641547501632,0.5834005914390865,0.3586061553770338
1777,3114,4096.0,1.0,123.56970490485574,80.32973337018309,0.6065190508625072,4.8825802708634845,2.5439116144386857,2.2659352190381887,-1.4302658021828106e-05,0.7980847596826731,-0.5215513297405359,0.08795118888276829,-0.3415458444841061
1778,3115,4096.0,1.0,742.8126189005156,61.308280436184994,1.2813655599505647,2.731260626001001,4.806386342935465,3.057085917971778,0.009547549447917617,0.04243702206563277,0.27822820360011863,-0.13182224427145017,0.5474402947574892
1779,3116,4096.0,1.0,98.5556369708911,29.88445105568495,0.8256100114517108,0.6302995967457394,0.6154383655893552,2.4499139369068157,0.0013799020374194537,-0.13664289529053186,-0.4455491381047722,-0.1575038662274248,0.7253642996415866
1780,3117,4096.0,1.0,70.67709441513247,52.94288917865765,0.6622882274745462,2.3437144550602564,4.548107639689695,1.5348479028985524,0.009048724223160816,-0.1288926757611718,0.6607543667720881,0.3398246411886747,0.7178555109514468
1781,3118,4096.0,1.0,37.77214935592894,42.97190403152304,1.1354690149047633,4.730706282122508,6.278715111025008,1.0260045824156723,-0.0032045991221168833,0.45033128741381867,0.6368190181339762,0.5384895453465883,0.3284785970837344
1782,3119,4096.0,1.0,345.7998296637776,71.23863436601727,0.9656237574712936,5.095219757095022,2.687946557262472,1.9644415226301843,-0.003755578847181322,0.6834699499618789,-0.40177862299152284,0.35502049757056303,-0.17251520814126475
1783,3120,4096.0,1.0,253.0009983847074,59.26362169587923,2.5962780969914556,5.562625977531086,2.3739320457637922,2.794594214206244,-0.00853471445535085,0.6800677252233158,-0.27209962818991323,0.7111247864747603,0.26349730101713376
1784,3121,4096.0,1.0,72.86425743420916,18.508647376601218,1.4414953331527518,2.9071979602117586,1.6997932466222676,1.872773587246963,0.008583416382537876,0.1690818712951088,0.0891830470773996,-0.20837847069497856,0.4225478176711517
1785,3122,4096.0,1.0,140.76503301371204,33.27032252246328,0.6075448077954793,3.1937841734716153,4.574106419872351,1.6001403620899723,0.007572537669127292,0.8308600201944084,0.14399993026580693,0.4607569111247295,-0.2162883354441802
1786,3123,4096.0,1.0,867.7487316632267,94.55670276616756,1.9118575874554335,0.8311653333498784,3.4102063426932747,2.06807967026043,-0.0020990479835291827,-0.002154502232629002,-0.7285934613231491,0.48184219919679316,-0.041871869311153
1787,3124,4096.0,1.0,473.80222560095734,99.53825787083495,1.9975725981136296,1.0230071464052037,5.274264761438026,2.2864842756630464,-0.0008935346554688066,-0.5956021830113949,0.5054123632164864,-0.5122941270338615,-0.2477831315087077
1788,3125,4096.0,1.0,22.179084139407202,6.232725112056217,0.8126474024589835,5.871619211330725,5.823590733463133,0.5983958348082931,-0.0030868745663876367,-0.31661293549771813,-0.5785395038232842,0.19394321873777454,0.16777685519539584
1789,3126,4096.0,1.0,479.79518026304953,55.938767649842355,2.068700387826884,4.163046898107826,2.9201604756432236,2.08770230957228,-0.0031515748748357944,-0.13848542204611153,0.05594457167216227,0.821665931691088,-0.3346453163562931
1790,3127,4096.0,1.0,171.33046700562275,47.940218892976105,2.1531780444869986,0.6215518044449713,1.257614531861375,1.4589223045103883,-0.004556197485100728,0.8244161580492423,0.05193515259959319,0.10800761433187084,0.31334099171832663
1791,3128,4096.0,1.0,15.644868139811756,24.627279743472847,2.0533266171475546,5.448243930140879,1.55430807144456,2.240619794259929,-0.009908692966028664,-0.27484338803962166,-0.4202623148212396,-0.21429581131473618,-0.788709081603003
1792,3129,4096.0,1.0,409.6181095106177,51.82322618522775,1.6926163024021048,2.1662250158285596,1.9962101122062497,1.351365434245867,0.007872610654760212,-0.4660592341427721,-0.2120254398034232,-0.6760642379267092,0.04997150928644592
1793,3130,4096.0,1.0,169.45597930441474,30.775018410717365,2.41859951484068,5.275071776982991,0.0027912113102649436,1.4206263373638752,-0.009000765417825797,0.47798108539062817,0.3851323019095759,0.18883557597098252,0.8495991923449031
1794,3131,4096.0,1.0,113.01277252133299,47.907929176141174,1.7406544029539488,5.932713358615792,1.9529832919607226,0.8306819838518732,-0.00909613079878274,0.16693928495347393,-0.027586218190473757,0.30148037957493834,-0.43698464880193244
1795,3132,4096.0,1.0,20.84387349336155,15.938260703762413,1.3839079698212216,0.6617071336071013,6.108372354517449,2.72717897212779,-0.0011977469245793401,-0.4412245996555534,-0.1627647403772102,0.6151248394167402,-0.13465457159795657
1796,3133,4096.0,1.0,130.3202915335922,42.73310646675162,0.36973447175843943,1.9063246012169215,3.927743756576259,0.7644442107574505,0.006999523228149898,0.00685510080558821,0.7246672543238895,0.7182911065185353,0.3355436096220449
1797,3134,4096.0,1.0,635.7741506967791,82.20654611349673,1.8405978182664597,5.203894076348814,2.3692564839805623,2.044015126275279,-0.009099895522887043,0.3306120473081977,-0.373663204044928,0.7578228666840802,-0.450087333614569
1798,3135,4096.0,1.0,693.0016254973567,92.69138090001755,1.8587487421352464,3.93555638444419,3.5387256431755074,0.7382982860383975,-0.00041380049616307355,-0.3661432548297115,-0.05323134489346765,0.5500567682567875,0.4934819662766438
1799,3136,4096.0,1.0,74.64471256522475,10.297007465447717,2.3505197393936297,3.189190182762139,3.105112946749948,1.1662439687608417,0.0015303069194123533,-0.25575032431918976,0.5658467436838638,0.08711115781494373,-0.4784103633256167
1800,3137,4096.0,1.0,410.68039029034367,73.46017192639225,1.3350499830673679,1.262036482993225,4.716090536215756,1.096766525545566,0.004149357659674867,-0.062392817295255726,0.23297210982066735,-0.8507262839534027,0.3337332783036243
1801,3138,4096.0,1.0,635.1175645389701,44.709937628942946,1.2914778595024523,1.2823180021027505,0.9637948635011142,1.7928546004362944,0.004469136721098973,0.1529511987251314,0.139691602377856,0.025736262377658803,0.9305075046206677
1802,3139,4096.0,1.0,19.661984384985654,54.102750881622384,2.0931243425731565,4.345675877565005,3.0433497217015524,0.8120296686412253,-0.004610713952558006,0.0024928095764855107,-0.053269569053082014,0.9462661852385987,0.039497354454547356
1803,3140,4096.0,1.0,20.539425343405995,23.34019454130653,2.4220925613082147,5.913442317634742,1.6749277390545099,0.7852458214655265,-0.00905027838915612,0.3713159992538575,-0.602270212575101,0.5012529839224583,-0.3517248403794231
1804,3141,4096.0,1.0,10.088409484865764,87.72593276640598,0.17495021336488717,5.753692864856771,1.770641212881163,1.021058546286166,0.002986960540198196,-0.6305911550527555,0.6319660111565256,0.3179489547301767,0.36330290978898844
1805,3142,4096.0,1.0,93.30677355662922,48.2201163627364,1.4140314263726135,4.426536127720828,0.6454379303432846,2.04495497493235,-0.002596682558873859,-0.5336210728429512,0.2512072805901154,-0.18136980619911958,0.7455721604637847
1806,3143,4096.0,1.0,19.952788386190214,37.593449380934764,0.14706101233626487,1.5463229489141137,6.25180467559585,1.056369214091667,0.005327543532178588,0.5897123056447957,0.5696807549744981,0.5675502002185902,-0.360448202026898
1807,3144,4096.0,1.0,168.24930259277406,27.03334955713858,0.7701746759821645,5.068799663345911,1.9944337211391314,2.4404552123602468,-0.002013007029983524,-0.32536554825463126,-0.8142024909750606,-0.1810475189148616,-0.2333757873100691
1808,3145,4096.0,1.0,596.909287771072,85.49398195137518,1.2958746528814062,4.807692503409711,3.3523058195666153,1.7536745909840352,-0.004701625748719505,0.1907320883408753,0.6637097381078857,0.3624464388469361,0.6128457274628579
1809,3146,4096.0,1.0,25.96916292902136,22.730382117919945,2.024660592835981,0.725877026554802,2.273734158615555,0.4844707312615241,-0.0033857550966416273,-0.5078918314605841,0.5954352041030592,-0.3329417130712821,-0.2005352474636893
1810,3147,4096.0,1.0,694.4127656098882,10.14571049025954,0.4892473620706647,0.9467986395870251,1.391946497614823,1.6920995689368044,0.004253853307074976,0.13470653417570722,-0.5716151231061828,-0.77182561355605,0.007377379739304996
1811,3148,4096.0,1.0,73.76510642165371,14.383330962994252,1.3906167689983366,0.7049046784073724,0.041681987453753545,1.7924402004216675,-0.000861144894813655,-0.3147189503994141,-0.3323637738175028,0.6394107464985921,0.10520607211980265
1812,3149,4096.0,1.0,71.43674030697515,36.99637490241982,1.8686834485132235,4.22254460670211,4.502483224573853,1.467169515121507,-0.002891257743997936,0.011037485170330374,-0.19714203441015304,-0.8507722024668978,0.18357933326963896
1813,3150,4096.0,1.0,401.37274049693247,91.35212865163486,1.2607812134766583,4.507267760835051,2.277077959401545,1.2616196401003947,-0.0024168045540332536,0.6414490742751602,-0.29674787985087914,0.2818080403806781,-0.650629649537483
1814,3151,4096.0,1.0,852.2471931553443,97.40841547008027,1.6401826454037547,0.43885898068166657,4.05529313445284,2.6436399693747377,-0.004255926060012399,0.44310985297394845,-0.3662123544833592,-0.1607151616125996,0.3197070223546789
1815,3152,4096.0,1.0,101.128695349611,5.558420420587714,1.0075894213785213,5.387111927657076,2.1880331246349782,1.5489228780347635,-0.0048861166616897935,-0.27480076868338077,-0.6146065308974856,0.129185835192845,-0.2929527800226812
1816,3153,4096.0,1.0,370.7854922124119,23.36748718999582,0.9758754525456738,5.949069730590346,5.162922921859882,1.2154768117832229,-0.004379755186302515,-0.5021666343047159,0.1972442238418368,0.22626966031412757,-0.2978390490483004
1817,3154,4096.0,1.0,131.7899417268555,38.34461962374379,1.1171714479457933,5.143547735623397,1.6238889701436803,1.6380329080762508,-0.005129754379235137,-0.630493897650354,-0.32772043770087317,-0.35879098629939077,-0.33187399053409133
1818,3155,4096.0,1.0,137.169466494341,51.25108063578826,2.083231878961035,5.266364100000905,2.6293908745343892,2.145992101702427,-0.009550692744662624,0.503219459376009,-0.13101014779955428,0.8867398191714206,0.12981894597113963
1819,3156,4096.0,1.0,278.56226635638694,18.92818801625745,1.7084978975070233,3.6750773821119638,5.519674872763203,0.5632512297728139,0.002515834690935612,0.3076163453264271,0.4141624609454931,-0.11402326686290637,-0.530274764959971
1820,3157,4096.0,1.0,210.47274166749986,54.91221077987342,2.320153900708193,0.8105264951512003,2.8445193054542135,0.29558398480232095,-0.003698646784265916,-0.8597920012807131,-0.3227723393302448,-0.10253382696854502,-0.4444640133964588
1821,3158,4096.0,1.0,547.7724233799988,95.03578663033036,1.9662350590836848,5.848197600677654,0.964437520252069,2.8228482894356888,-0.00974990924396708,-0.3032556617020513,-0.2243416405064249,-0.5299864916169953,-0.23797383669029334
1822,3159,4096.0,1.0,850.7063607524892,25.490772100715397,1.480734429672529,0.5631874901614357,5.921984677318383,0.7369527668154799,-0.002502994843139509,-0.5273020250236089,0.009482066052290947,0.44964751892425825,-0.27460938932117374
1823,3160,4096.0,1.0,133.9012613793519,5.8174175776934876,2.469256989397189,5.2452267419797005,3.1893713771350076,1.9416416348563632,-0.00876717543774355,0.4848537042875364,0.3960599574256317,0.12580037827167112,0.8593779655048132
1824,3161,4096.0,1.0,83.58646343792002,92.70499810902383,0.6067979458945271,5.782330872445929,1.3083310957407834,1.065745430548153,-0.001229254242839145,0.004119387210423681,0.784476442061536,0.09685433375162776,-0.15277309690338903
1825,3162,4096.0,1.0,13.627562510636096,49.335772573869825,1.0047333602518982,2.0468364442535694,0.6470446685680561,2.0895772927524607,0.009312346977803842,0.4181515959137694,0.31125290392134153,0.9089899407258033,0.16781619773858159
1826,3163,4096.0,1.0,23.449158680123457,19.577424991982056,0.6520608004054714,6.105223917745381,2.1520776462231583,2.0935072180562613,-0.0011049353080285398,-0.6208752766461618,0.3467857576356862,0.34846589057519445,-0.038808729410649195
1827,3164,4096.0,1.0,14.58847456690983,78.78650824103954,1.5776010444122082,4.277516506329111,5.538786226821595,1.9314433124007702,-0.002124736338845775,0.44130694073106846,0.08335683656126505,0.35871046403885776,-0.7027339541014777
1828,3165,4096.0,1.0,834.6189946159477,73.58053125503075,2.2487298435304166,6.148778400103857,4.020342410701356,2.7459454950877693,-0.00883089240041531,-0.3044533977061421,-0.5734085344938169,-0.179614142804978,-0.3840650144285178
1829,3166,4096.0,1.0,98.24943242169039,28.908324411011705,0.7826820487402227,5.439084062907773,4.02356124806552,1.2812628890863462,-0.0029283948303485147,0.09072559885033382,0.7714493031952846,-0.06193131026397209,0.08167985753073381
1830,3167,4096.0,1.0,27.54951887554262,63.9770798101719,1.9356125353000464,1.2818217273466257,4.487907528791287,0.9093229917916504,0.0014719732460565923,0.22242065706431757,0.7078827869852612,-0.34644301616426826,0.5762824832176798
1831,3168,4096.0,1.0,143.78149756664018,32.97768004611454,2.302176485232071,6.2452881689316015,1.488670548029873,1.0930393339656446,-0.008399770209929188,0.5538084776345393,-0.44319772542090063,0.3549255351194939,-0.18273987646099732
1832,3169,4096.0,1.0,498.63051440719437,37.24344127305591,1.574883865195971,0.2505064095712694,2.6809817160653173,1.581345653508374,-0.005389416362831039,-0.4698969674950769,0.1762854848861348,0.35380219939088103,-0.09526299680677087
1833,3170,4096.0,1.0,95.93640208633653,80.43105054250597,1.218853894227055,2.6318557948962735,0.09500708775813177,1.1567076035855164,0.009825394115517524,0.049882455021848515,-0.34723745234425074,0.14639323119294778,-0.6099981887128013
1834,3171,4096.0,1.0,42.98976761732618,22.44305695159199,2.38039317113724,0.7785232368018891,3.194053397579768,0.05845819204049653,-0.0040575925593414235,-0.5084777980827733,-0.7829437939438746,0.16445850861183786,-0.42757487050956516
1835,3172,4096.0,1.0,19.310457753705258,5.495493455401519,1.2807687705748205,1.5894115600591412,2.112930398466222,1.3504219175995176,0.006746921126881223,-0.3351552454327781,-0.1596232854658936,-0.8724461993220094,-0.4273074259172196
1836,3173,4096.0,1.0,81.84755101876351,81.66302818926003,0.9651248603171774,1.185053019565574,1.6521604744377372,1.563465368652158,0.004681503855909022,0.026824615080299985,-0.13218980380114626,-0.9421741348960566,0.02593485561916352
1837,3174,4096.0,1.0,14.624180213554181,66.26859109136463,2.863721483651296,1.7709715838227198,5.480112448387851,2.105749668476488,-0.0025443635782067225,-0.4751253123669879,-0.8365756478846043,0.27683556793442626,-0.3304495359591665
1838,3175,4096.0,1.0,26.314179954932058,15.473824915168853,1.6528227519567813,2.7471584099953397,5.435023594184703,1.7728630056603862,0.008152389571612382,0.061338748029159146,-0.05927388845823964,-0.5302026019936794,-0.12599014517838864
1839,3176,4096.0,1.0,37.782881401282076,32.666847572123025,1.113965244662409,6.1394761892392715,3.981699563563272,1.3584871681578956,-0.004871244838129449,0.4514454770072549,-0.01798975070047079,-0.45798455566470053,0.1462565788992815
1840,3177,4096.0,1.0,142.18514404689708,91.5562789479532,1.6888128667211888,3.35972048090588,2.8279129006369055,1.0653229901237127,0.00501818557342867,-0.13186529075951828,0.4578672491326911,0.09518205886529475,-0.4378773281486399
1841,3178,4096.0,1.0,205.22912379605486,55.519415536665136,1.2691569590867553,0.4631458162131276,5.483501751735576,1.6297995346378769,-0.0022192577144321633,-0.2822469501345457,0.4035157128031854,0.2529440058421143,-0.5450074698827431
1842,3179,4096.0,1.0,113.3609772888739,60.32308608344852,0.9854702662153096,4.946390604834022,1.1944509903164933,0.7195305722460131,-0.003303530999850046,-0.8124275170261563,0.11262246820240485,-0.45203212168033235,0.1382872957626539
1843,3180,4096.0,1.0,81.15231889482347,53.18156982793437,2.4586943892672313,2.5330643267814317,3.0807267693383538,1.7720829611964817,0.0020432579659718456,0.5952519988062485,0.4883258107533714,-0.0822011041383384,-0.05664450246242733
1844,3181,4096.0,1.0,40.173603517873666,93.58260553837134,2.1840248259690345,4.9285648360434875,4.035725347418068,1.772864081544531,-0.008289991301758236,-0.20711749831952408,0.39659568329578065,-0.8579531481617624,0.4787167716604812
1845,3182,4096.0,1.0,310.1323403263916,12.449559958025464,0.3678519550768012,2.431633615531527,5.688629955662649,0.8176267088776452,0.007480910037407231,-0.5219274936500451,-0.604739088583714,-0.7270211315547371,0.05522786282557942
1846,3183,4096.0,1.0,25.105866381201142,11.971873099281488,1.4468461654990115,4.0927942515026015,1.9366379136299494,1.67052227383005,0.00010174684910087324,0.5212147007791321,-0.2512712503020285,-0.27784740707994404,-0.5788911220037809
1847,3184,4096.0,1.0,107.82640048160768,14.155810529006413,2.376751992090894,2.389406134225274,1.0680632480521783,0.888392357156065,0.002830297530831017,-0.6635955134242225,0.3734088112675423,0.03103024807505772,0.06327125707526685
1848,3185,4096.0,1.0,171.5255424622666,59.86009128875793,1.928092441814592,2.554079940515914,4.142318751900264,1.4167669619684453,0.00670137938491494,-0.3266370804624387,0.23305042057696213,0.28698451508194467,0.3630725351579911
1849,3186,4096.0,1.0,47.8611576613036,70.14121799389727,1.6530013526671743,2.452695266874907,3.0061376264657804,2.9307899954888716,0.008490562457918448,0.2653620528634607,-0.15251176190579274,0.11384981610920406,-0.6104242457813562
1850,3187,4096.0,1.0,31.538541021246328,8.58420567949848,1.8322453179560154,4.10889962552987,5.606999834867548,1.5366957075618044,-0.0017780531745916377,0.1754813239539994,0.22255954695021582,0.2725281031612525,-0.7641566188722222
1851,3188,4096.0,1.0,188.88972199319977,23.863702782917,2.4174748525086627,0.7847707746969578,5.785348069142073,0.7367034408060326,-0.004107033919261055,-0.9396378817942634,0.0964122613701025,-0.31779133561272155,-0.3423668395258395
1852,3189,4096.0,1.0,271.33505845901374,93.85028953129941,2.432676093534555,4.493500523110042,4.849682570742457,1.404597422430276,-0.0060221772747066854,-0.2747429343223117,0.28682336787555424,-0.7703250134114585,-0.5214905835351838
1853,3190,4096.0,1.0,52.56107988350347,83.70355680897029,1.7034146280092617,2.358138126377673,3.87984806975945,1.7801047454791592,0.008159265939988667,0.12885361614085417,0.37297030719195307,0.5625611698657071,0.26145569366018134
1854,3191,4096.0,1.0,11.57797189441853,11.63671393803112,0.9321426351301607,4.284757723851489,1.135053409717358,1.2357727562272436,0.0010051092932098033,-0.6408343288465803,-0.6247539185132012,-0.5447235203787777,0.07535794929404593
1855,3192,4096.0,1.0,14.828157764570506,23.565967546340133,0.8948972428401977,0.931182003155415,5.338917488698711,2.779133808920388,0.00309890200638078,0.21334281226182777,0.19358423699628063,-0.1572081528680983,-0.8460403119068562
1856,3193,4096.0,1.0,224.7051660836952,58.304882418601856,0.7573836508251298,5.684312288879789,5.257312975371623,0.8571419372646221,-0.0027617601652167472,-0.6973168992572161,-0.2114539924316643,0.1208577922205884,-0.033811283788513474
1857,3194,4096.0,1.0,390.0710316662882,69.01448751364634,1.6585239809380539,3.7487323228342375,2.959652705888939,1.0410820235837208,0.0021436511508994924,-0.24077509658214669,0.46307580779128577,0.4858757815597462,-0.25191138211850506
1858,3195,4096.0,1.0,149.08596342035153,90.26055563985418,1.1050424054544874,2.0141591302804764,0.8900324334331872,1.9713612659085804,0.00920312993971599,0.2147215821960029,0.4558270626801848,0.6866562931638778,0.6279601532205791
1859,3196,4096.0,1.0,278.6633669841513,79.00813460252422,0.8864556001116732,5.534789666648433,3.634714656530705,2.5088414709754208,-0.003973416917403694,0.5899297220721522,0.36168095059106875,-0.07034049975925366,0.17579259764613725
1860,3197,4096.0,1.0,45.266832639148554,48.92943014347882,1.6673188606026106,3.068891502357812,1.9858601935422944,0.46847210002475903,0.006869583759163031,0.3000300089709521,0.019409016418225428,-0.450310534446167,0.1217662949611479
1861,3198,4096.0,1.0,166.35720022547554,49.59960419095727,1.1193307180728453,2.2627450248744676,3.3412334111740436,2.595844551560349,0.009839680169412437,0.42469168150463876,-0.26013993859277124,0.5344517586073462,-0.6415107777149776
1862,3199,4096.0,1.0,648.7475350131856,89.30623978784445,2.3751888917406747,4.758548748628641,3.1297050699073288,0.6732668831911908,-0.007369458147164456,0.41281485122399436,-0.1465074353530182,0.7720686794721726,0.5756119619099368
1863,3200,4096.0,1.0,967.4903937527442,55.30711860024023,2.223252997967372,2.7985025649801574,4.3817333919294805,1.9430382480991133,0.0039041565820320747,-0.47784413560201067,-0.33063966677729345,0.16094807863929225,0.30151437953090277
1864,3201,4096.0,1.0,197.8527870771607,16.21548096664397,0.3796641936297332,1.8466059556729908,4.1026495406392565,0.9924554187995271,0.0069423746138562725,-0.31747089204828755,0.6367630818133346,0.5061401040872661,0.6207361432681482
1865,3202,4096.0,1.0,15.165153628445367,32.293931533160354,1.062558850642728,3.9117037932185528,5.173629197486474,1.0416919720845632,0.003228584659157017,0.8136744468243551,-0.004641058697037209,0.11564546191799252,-0.3998453089026402
1866,3203,4096.0,1.0,21.33662896193713,83.6492361820896,1.8275995645986858,3.3770687160919177,4.826767275814985,2.5078520221830027,0.004131280966524315,0.42092178270040287,-0.24069049946944548,-0.4545275187029921,0.2537750888605249
1867,3204,4096.0,1.0,34.3011837968222,24.58897229320291,0.9999085387973135,1.2180485183757643,5.529191769503989,1.3340532931770668,0.004833029042659402,0.10118772210609647,-0.020009418947047664,-0.16544063414831917,-0.9371514344796026
1868,3205,4096.0,1.0,124.55785000694821,25.3497845984972,1.5188826634559227,5.9715533562934695,5.175974803176538,2.4316216885676782,-0.008076603030821663,-0.04103009308099187,0.07617568241763989,0.2882142152253286,-0.43715503519947513
1869,3206,4096.0,1.0,325.45944697679903,59.41263112629725,0.6702351497252028,3.5846093691390717,4.933568496243506,1.3501315428797673,0.00602844645118018,0.8941584035486797,0.135685678362157,0.3540291231765557,-0.2569104419534003
1870,3207,4096.0,1.0,989.3053469481417,70.0251382501465,0.6201240780461148,5.281028642408107,1.8828822214535468,1.3335956162146916,-0.0011571898438317869,-0.75843361378148,-0.4471530439626934,-0.15556963456934886,0.03612892407307215
1871,3208,4096.0,1.0,763.1399526928702,87.77694982457902,1.6608999902977175,0.8775668776874249,2.54395309989993,1.3580733804160174,-0.0005979529654171968,-0.5610637563506728,0.07345324509347112,0.03246439007908869,-0.6123087645621087
1872,3209,4096.0,1.0,86.61472223567827,22.03946136016419,1.4096604233495609,5.314173731072933,0.14153086036946805,1.5320691616669389,-0.007663365887506971,0.41055792686227105,0.31964168473131316,0.23917249604260168,0.6062245775128834
1873,3210,4096.0,1.0,826.7816466633491,59.187653717487585,1.9880460608858685,5.357226026365442,1.2249427317486439,2.4156293065127454,-0.009735236602310052,-0.48733074387387426,-0.09031874715398325,-0.7395859614411673,-0.42264320372276243
1874,3211,4096.0,1.0,703.2449322112898,10.843713639252847,1.9282951215573765,1.5193924910689374,2.70048789076441,0.14395376311220712,0.0032438332315368966,-0.27450459176423575,-0.6864897606680389,0.07852245490673124,-0.680098153621573
1875,3212,4096.0,1.0,35.418700972465594,47.29458979863146,2.2122120995494456,1.546384764523574,4.02575153232718,1.5028029197038173,0.0015569751037325197,0.6365661069745356,0.6095041786983328,0.14386515353323032,0.5096319249941328
1876,3213,4096.0,1.0,34.89419638259743,34.191801794624126,1.9202570450005965,5.680435695464241,3.887161471505132,0.9250689716433694,-0.009912250013560704,-0.360928739459236,0.10226982342487778,-0.6687580360482429,0.13620412227912648
1877,3214,4096.0,1.0,74.21477194473971,18.51435610459897,1.725020275495844,0.6881794664862387,0.18225366021393555,0.8830416106238221,-0.002540307945156913,-0.22272234163878823,-0.5846146871167108,0.4530626283257513,0.039663649439739435
1878,3215,4096.0,1.0,125.8656700584354,69.0681652750365,1.5155512520572676,5.585675476707053,4.093813976661646,0.7821302546617465,-0.008628894244874145,-0.1894681625701607,0.24144566108183171,-0.6304753207627523,0.0724250149440496
1879,3216,4096.0,1.0,13.837335354213048,25.110846925197944,0.961702639085013,6.191981667951263,3.903717784468041,2.5679782346194173,-0.0034741007093815257,0.528262521665594,-0.14342114053824362,-0.42922622884489514,0.17074611171867837
1880,3217,4096.0,1.0,35.375836275223214,26.19836671956703,1.1281915953521342,5.0225928864929426,1.8421586345690324,2.336907137095314,-0.004723767634861331,-0.34087591202537215,-0.6573333495474887,-0.22659992482876734,-0.4910656211354967
1881,3218,4096.0,1.0,137.9451034381809,42.23908318026737,1.7842177293668637,4.573223252010361,3.366500472748118,0.9418941525522886,-0.005392724164172286,0.06112553787448957,0.321037435861202,0.5378876871623289,0.7729424057106009
1882,3219,4096.0,1.0,424.15666261765267,74.26246883848967,2.18696965144074,1.2504093049622103,5.667706697517854,1.1816893576963783,-0.0001490537329848723,-0.801703617810358,-0.37427554471904334,-0.17263621594421263,-0.5421531244675805
1883,3220,4096.0,1.0,40.95383184850221,84.02385007878392,0.9631535931151951,0.07060081802952418,5.191293220765903,2.472381364755669,-0.0027598282133829226,-0.23548177821985555,0.4978277892824325,0.2459492919181606,-0.462465273405576
1884,3221,4096.0,1.0,14.843673465771031,26.309165735823413,1.4312330552239754,2.652959210514136,5.707234084728013,1.356830593405178,0.009302433180240096,-0.13842848334649213,-0.10211472642047349,-0.4790017251583259,-0.36602072795748924
1885,3222,4096.0,1.0,274.0616516159961,94.82802746893785,2.151952691515462,1.9351434820313107,5.031018763628652,1.9658304917578766,0.0038820273175874734,-0.7680774807210062,-0.1736018769068547,-0.41474557477180235,-0.06550139578280331
1886,3223,4096.0,1.0,11.77865506123671,24.124530049069183,2.2742478831515744,1.7206842843894063,6.140314165237864,0.6266899791875712,0.0020030237721064136,0.4759357867952495,-0.7435535538186872,0.3574226673109183,-0.25725373999678713
1887,3224,4096.0,1.0,212.64075211644104,22.08571932696935,0.7569093967906652,0.89308251011962,0.65500356807142,1.816782468107389,0.003304166020305813,-0.3120582904181114,-0.2432832373953306,0.00240173951977541,0.8317622186078084
1888,3225,4096.0,1.0,542.3100548492673,93.11006710676818,2.5163291607312934,6.026198760065281,2.5436987512234186,0.8755188362785642,-0.008487354499421326,0.4768506298461655,0.6103120818369037,0.07720263302797628,0.5883207095193458
1889,3226,4096.0,1.0,700.4503766710504,99.38151995011604,1.1992485202172598,4.123805746453956,0.16811824766694805,1.7786397599440145,0.00097264504304475,-0.45497206726922007,0.5925547848254888,0.31958297640458905,0.46682747849322065
1890,3227,4096.0,1.0,295.8032004594752,85.47745999531666,1.1613608993955216,6.240807937578866,3.701554679555474,0.885019102876878,-0.0047688734927272,0.3022974031993013,-0.3305620142726987,-0.29353946518944996,0.41388897722158363
